ID,Model_year,Memory_GB,Storage_GB,Storage_type,Memory_type,Grade,Screen_size,Touch_screen,Price_euro
4241,2018.0,16,256,SSD,DDR4,C,"12""",No,635.0
4242,2018.0,4,1024,SSD,DDR4,C,"14""",No,395.0
4243,2020.0,8,512,HDD,DDR4,B,"12""",No,405.0
4244,2018.0,8,128,SSD,DDR4,C,"12""",No,335.0
4245,2017.0,6,1024,SSD,DDR4,C,"12""",No,395.0
4246,2020.0,8,256,SSD,DDR4,B,"15""",No,505.0
4247,2019.0,4,256,SSD,DDR4,C,"12""",No,275.0
4248,2016.0,16,128,SSD,DDR4,A,"15""",No,825.0
4249,2021.0,4,128,HDD,DDR4,C,"16""",No,345.0
4250,2019.0,16,512,HDD,DDR4,C,"15""",No,545.0
4251,2021.0,8,128,SSD,DDR4,C,"12""",No,435.0
4252,2021.0,8,512,SSD,DDR4,C,"14""",Yes,435.0
4253,2019.0,4,512,HDD,DDR4,C,"14""",No,335.0
4254,2018.0,8,120,SSD,DDR4,C,"15""",No,445.0
4255,2022.0,16,256,HDD,DDR4,B,"14""",No,725.0
4256,2020.0,32,256,SSD,DDR4,A,"15""",No,1065.0
4257,2020.0,8,512,SSD,DDR4,B,"15""",No,435.0
4258,2017.0,8,512,SSD,DDR4,C,"15""",No,515.0
4259,2019.0,8,256,HDD,DDR4,A,"12""",No,405.0
4260,2017.0,16,512,SSD,DDR4,C,"12""",No,595.0
4261,2020.0,8,256,SSD,DDR4,C,"14""",No,435.0
4262,2017.0,8,512,HDD,DDR4,,"15""",No,475.0
4263,2019.0,16,512,HDD,DDR4,C,"16""",No,765.0
4264,2019.0,16,512,SSD,DDR4,C,"12""",No,515.0
4265,2017.0,32,128,SSD,DDR4,C,"15""",No,1045.0
4266,2019.0,12,2000,SSD,DDR4,C,"15""",No,655.0
4267,2018.0,8,256,SSD,DDR4,C,"15""",No,435.0
4268,2021.0,12,256,SSD,DDR4,A,"16""",No,595.0
4269,2018.0,32,120,SSD,DDR4,C,"15""",No,965.0
4270,2019.0,16,256,HDD,DDR4,A,"15""",No,785.0
4271,2020.0,32,256,SSD,DDR4,C,"15""",No,1055.0
4272,2022.0,8,512,SSD,DDR4,C,"16""",No,505.0
4273,2017.0,16,120,HDD,DDR4,A,"15""",No,705.0
4274,2020.0,12,1024,SSD,DDR4,C,"15""",Yes,565.0
4275,2020.0,16,256,SSD,DDR4,C,"12""",No,595.0
4276,2021.0,16,256,SSD,DDR4,B,"15""",Yes,675.0
4277,2017.0,8,256,HDD,DDR4,C,"12""",No,425.0
4278,2021.0,32,256,SSD,DDR4,C,"12""",No,925.0
4279,2019.0,4,128,SSD,DDR4,B,"15""",No,355.0
4280,2020.0,8,128,SSD,DDR4,B,"16""",No,485.0
4281,2019.0,4,512,SSD,DDR4,C,"12""",No,255.0
4282,2020.0,16,128,SSD,DDR4,A,"14""",No,735.0
4283,2019.0,4,256,SSD,DDR4,C,"12""",No,225.0
4284,2016.0,8,256,SSD,DDR4,C,"14""",No,405.0
4285,2020.0,16,512,SSD,DDR4,C,"12""",No,515.0
4286,2020.0,8,1024,SSD,DDR4,A,"12""",No,425.0
4287,2019.0,8,512,SSD,DDR4,A,"14""",No,515.0
4288,2017.0,8,512,HDD,DDR4,C,"14""",No,405.0
4289,2019.0,16,512,SSD,DDR4,A,"12""",No,725.0
4290,2019.0,4,256,SSD,DDR4,C,"12""",No,255.0
4291,2020.0,8,128,HDD,DDR4,A,"15""",No,475.0
4292,2017.0,16,256,HDD,DDR4,C,"15""",No,585.0
4293,2019.0,8,128,SSD,DDR4,C,"14""",No,345.0
4294,2018.0,8,128,HDD,DDR4,C,"15""",No,385.0
4295,2022.0,16,512,HDD,DDR4,A,"16""",Yes,835.0
4296,2019.0,4,120,HDD,DDR4,C,"12""",No,245.0
4297,2021.0,4,120,SSD,DDR4,A,"12""",No,315.0
4298,2017.0,32,512,SSD,DDR4,B,"12""",No,1175.0
4299,2020.0,8,512,SSD,DDR4,A,"12""",Yes,575.0
4300,2020.0,32,256,SSD,DDR4,C,"12""",No,1015.0
4301,2019.0,8,120,SSD,DDR4,C,"14""",No,405.0
4302,2018.0,4,128,SSD,DDR4,C,"14""",No,305.0
4303,2020.0,32,128,HDD,DDR4,C,"14""",No,845.0
4304,2020.0,8,256,SSD,DDR4,B,"16""",Yes,585.0
4305,2021.0,16,256,SSD,DDR4,A,"15""",No,595.0
4306,2021.0,8,512,SSD,DDR4,B,"15""",No,545.0
4307,2021.0,8,256,SSD,DDR4,A,"12""",No,445.0
4308,2022.0,8,256,SSD,DDR4,B,"12""",No,465.0
4309,2019.0,4,1024,SSD,DDR4,C,"14""",No,375.0
4310,2018.0,12,512,HDD,DDR4,B,"15""",No,525.0
4311,2019.0,8,256,SSD,DDR4,C,"12""",No,405.0
4312,2019.0,8,256,SSD,DDR4,B,"15""",No,525.0
4313,2022.0,6,1024,HDD,DDR4,A,"15""",No,495.0
4314,2020.0,4,256,SSD,DDR4,C,"12""",No,255.0
4315,2020.0,8,256,SSD,DDR4,C,"14""",No,425.0
4316,2018.0,32,256,SSD,DDR4,A,"12""",No,1235.0
4317,2018.0,16,256,HDD,DDR4,A,"14""",No,725.0
4318,2016.0,16,256,HDD,DDR4,A,"12""",No,655.0
4319,2023.0,8,1024,SSD,DDR4,A,"12""",Yes,625.0
4320,2020.0,16,512,HDD,DDR4,A,"14""",No,575.0
4321,2019.0,8,256,SSD,DDR4,B,"15""",No,485.0
4322,2018.0,6,512,SSD,DDR4,A,"12""",No,375.0
4323,2022.0,8,128,SSD,DDR4,B,"12""",No,305.0
4324,2018.0,16,256,SSD,DDR4,C,"14""",No,595.0
4325,2018.0,8,512,SSD,DDR4,C,"15""",No,445.0
4326,2016.0,16,120,SSD,DDR4,C,"15""",No,665.0
4327,2016.0,8,128,HDD,DDR4,C,"15""",No,355.0
4328,2020.0,16,256,SSD,DDR4,C,"12""",No,635.0
4329,2018.0,16,256,SSD,DDR4,C,"14""",No,665.0
4330,2018.0,4,120,SSD,DDR4,C,"15""",No,395.0
4331,2021.0,4,2000,SSD,DDR4,C,"15""",No,455.0
4332,2019.0,8,128,SSD,DDR4,C,"14""",No,415.0
4333,2016.0,16,512,HDD,DDR4,C,"12""",No,655.0
4334,2020.0,16,128,SSD,DDR4,A,"15""",No,695.0
4335,2019.0,8,256,SSD,DDR4,A,"12""",No,415.0
4336,2019.0,16,512,SSD,DDR4,C,"15""",No,745.0
4337,2016.0,8,512,HDD,DDR4,B,"14""",No,495.0
4338,2020.0,8,256,SSD,DDR4,A,"15""",No,515.0
4339,2020.0,4,2000,SSD,DDR4,A,"14""",No,455.0
4340,2020.0,16,256,SSD,DDR4,C,"12""",No,495.0
4341,2017.0,12,256,HDD,DDR4,C,"12""",No,455.0
4342,2019.0,8,2000,SSD,DDR4,A,"14""",No,565.0
4343,2021.0,16,512,SSD,DDR4,A,"12""",No,725.0
4344,2020.0,8,512,SSD,DDR4,A,"15""",No,625.0
4345,2019.0,4,128,SSD,DDR4,A,"14""",No,385.0
4346,2023.0,16,256,HDD,DDR4,A,"15""",No,605.0
4347,2016.0,32,256,SSD,DDR4,C,"14""",No,965.0
4348,2023.0,8,512,SSD,DDR4,B,"15""",Yes,595.0
4349,2019.0,8,256,SSD,DDR4,C,"16""",No,495.0
4350,2018.0,32,256,SSD,DDR4,C,"15""",No,955.0
4351,2021.0,8,128,SSD,DDR4,A,"14""",No,535.0
4352,2016.0,8,512,HDD,DDR4,A,"12""",No,395.0
4353,2022.0,8,120,SSD,DDR4,A,"14""",No,455.0
4354,2018.0,12,512,SSD,DDR4,C,"15""",No,545.0
4355,2018.0,8,256,SSD,DDR4,C,"14""",No,455.0
4356,2019.0,4,128,SSD,DDR4,A,"14""",No,345.0
4357,2018.0,8,128,SSD,DDR4,C,"14""",No,445.0
4358,2022.0,6,512,HDD,DDR4,A,"12""",No,435.0
4359,2020.0,16,512,HDD,DDR4,C,"12""",Yes,605.0
4360,2021.0,4,256,SSD,DDR4,B,"15""",No,405.0
4361,2019.0,8,256,SSD,DDR4,C,"12""",No,355.0
4362,2019.0,6,128,SSD,DDR4,C,"12""",No,315.0
4363,2014.0,8,1024,HDD,DDR3,C,"12""",No,295.0
4364,2019.0,8,256,SSD,DDR4,A,"12""",No,455.0
4365,2017.0,16,512,SSD,DDR4,C,"14""",No,535.0
4366,2019.0,16,2000,SSD,DDR4,C,"14""",No,705.0
4367,2018.0,12,256,SSD,DDR4,B,"12""",No,545.0
4368,2018.0,32,256,SSD,DDR4,C,"12""",No,795.0
4369,2017.0,16,512,SSD,DDR4,B,"15""",No,745.0
4370,2020.0,8,1024,HDD,DDR4,C,"14""",Yes,445.0
4371,2019.0,8,512,HDD,DDR4,C,"15""",No,515.0
4372,2021.0,32,128,SSD,DDR4,B,"12""",No,905.0
4373,2018.0,16,256,SSD,DDR4,B,"15""",No,705.0
4374,2022.0,12,256,SSD,DDR4,C,"14""",Yes,505.0
4375,2020.0,16,256,HDD,DDR4,C,"15""",No,555.0
4376,2020.0,12,128,SSD,DDR4,B,"12""",Yes,515.0
4377,2019.0,4,1024,HDD,DDR4,A,"15""",No,445.0
4378,2020.0,8,120,HDD,DDR4,A,"14""",No,375.0
4379,2017.0,16,512,HDD,DDR4,C,"12""",No,525.0
4380,2021.0,16,256,SSD,DDR4,C,"15""",No,535.0
4381,2019.0,8,512,SSD,DDR4,C,"14""",No,515.0
4382,2020.0,16,512,HDD,DDR4,B,"15""",No,645.0
4383,2019.0,4,512,SSD,DDR4,B,"16""",No,465.0
4384,2018.0,8,256,SSD,DDR4,C,"14""",No,445.0
4385,2019.0,8,128,SSD,DDR4,C,"14""",No,365.0
4386,2019.0,32,256,HDD,DDR4,C,"15""",No,1025.0
4387,,8,256,SSD,DDR4,B,"15""",No,515.0
4388,2017.0,32,512,HDD,DDR4,C,"15""",No,1035.0
4389,2018.0,4,256,SSD,DDR4,B,"14""",No,365.0
4390,2021.0,16,128,SSD,DDR4,B,"15""",No,625.0
4391,2020.0,8,512,SSD,DDR4,A,"12""",No,505.0
4392,2019.0,16,512,HDD,DDR4,A,"15""",No,775.0
4393,2022.0,16,512,HDD,DDR4,B,"15""",No,715.0
4394,2020.0,8,256,SSD,DDR4,A,"16""",No,585.0
4395,2018.0,4,512,SSD,DDR4,C,"12""",No,265.0
4396,2022.0,8,256,SSD,DDR4,B,"14""",Yes,575.0
4397,2018.0,8,512,SSD,DDR4,C,"14""",No,435.0
4398,2016.0,4,256,HDD,DDR4,C,"15""",No,325.0
4399,2023.0,4,1024,SSD,DDR4,A,"16""",No,545.0
4400,2019.0,16,512,SSD,DDR4,C,"12""",No,585.0
4401,2017.0,8,256,HDD,DDR4,A,"14""",No,465.0
4402,2017.0,8,256,SSD,DDR4,C,"15""",No,445.0
4403,2019.0,16,512,SSD,DDR4,A,"15""",No,765.0
4404,2018.0,8,512,HDD,DDR4,A,"14""",No,395.0
4405,2019.0,16,256,HDD,DDR4,C,"15""",No,615.0
4406,2019.0,16,256,SSD,DDR4,C,"14""",No,615.0
4407,2022.0,16,256,SSD,DDR4,A,"15""",No,675.0
4408,2014.0,8,512,HDD,DDR3,C,"14""",No,295.0
4409,2018.0,16,128,HDD,DDR4,C,"15""",No,645.0
4410,2019.0,8,512,SSD,DDR4,C,"12""",No,395.0
4411,2018.0,6,1024,SSD,DDR4,C,"14""",No,405.0
4412,2019.0,16,256,HDD,DDR4,C,"15""",No,655.0
4413,2017.0,32,256,SSD,DDR4,B,"14""",No,945.0
4414,2022.0,8,256,SSD,DDR4,A,"15""",No,435.0
4415,2013.0,8,256,SSD,DDR3,C,"14""",No,355.0
4416,2019.0,4,256,SSD,DDR4,A,"15""",No,365.0
4417,2019.0,16,128,SSD,DDR4,C,"14""",No,535.0
4418,2015.0,32,120,HDD,DDR3,C,"14""",No,685.0
4419,2021.0,8,512,HDD,DDR4,C,"15""",Yes,495.0
4420,2016.0,16,512,SSD,DDR4,C,"15""",No,785.0
4421,2020.0,4,128,SSD,DDR4,A,"15""",No,335.0
4422,2016.0,8,256,HDD,DDR4,A,"14""",No,545.0
4423,2022.0,16,120,SSD,DDR4,A,"15""",No,835.0
4424,2016.0,6,256,SSD,DDR4,C,"12""",No,335.0
4425,2019.0,16,128,SSD,DDR4,A,"14""",No,755.0
4426,2022.0,8,128,SSD,DDR4,C,"15""",No,355.0
4427,2017.0,8,512,HDD,DDR4,C,"15""",No,465.0
4428,2021.0,4,256,SSD,DDR4,,"15""",No,345.0
4429,2018.0,4,256,SSD,DDR4,C,"14""",No,365.0
4430,2020.0,4,256,SSD,DDR4,C,"12""",No,325.0
4431,2019.0,8,512,HDD,DDR4,C,"12""",No,315.0
4432,2020.0,4,512,SSD,DDR4,C,"15""",No,385.0
4433,2018.0,8,512,SSD,DDR4,C,"12""",No,375.0
4434,2019.0,16,128,SSD,DDR4,B,"15""",No,745.0
4435,2019.0,16,512,SSD,DDR4,C,"15""",No,705.0
4436,2022.0,8,256,HDD,DDR4,A,"14""",No,465.0
4437,2019.0,16,256,HDD,DDR4,C,"16""",No,655.0
4438,2019.0,16,256,SSD,DDR4,B,"12""",No,655.0
4439,2018.0,4,256,HDD,DDR4,C,"15""",No,325.0
4440,2020.0,8,256,SSD,DDR4,B,"14""",No,475.0
4441,2018.0,6,512,SSD,DDR4,C,"15""",No,365.0
4442,2019.0,4,1024,SSD,DDR4,C,"15""",No,385.0
4443,2021.0,8,512,HDD,DDR4,A,"14""",No,465.0
4444,2021.0,8,128,HDD,DDR4,B,"15""",No,505.0
4445,2020.0,4,512,HDD,DDR4,A,"16""",No,415.0
4446,2021.0,8,512,HDD,DDR4,B,"12""",No,345.0
4447,2019.0,32,256,HDD,DDR4,C,"15""",No,835.0
4448,2018.0,8,256,HDD,DDR4,A,"15""",No,555.0
4449,2019.0,32,128,SSD,DDR4,A,"14""",No,1225.0
4450,2019.0,8,512,SSD,DDR4,C,"14""",No,375.0
4451,2019.0,8,512,SSD,DDR4,C,"14""",No,495.0
4452,2020.0,8,512,SSD,DDR4,A,"12""",No,465.0
4453,2019.0,8,128,SSD,DDR4,B,"14""",No,365.0
4454,2018.0,8,256,SSD,DDR4,C,"14""",No,425.0
4455,2018.0,8,512,SSD,DDR4,C,"15""",No,445.0
4456,2019.0,8,512,SSD,DDR4,A,"14""",No,495.0
4457,2019.0,6,256,SSD,DDR4,C,"12""",No,355.0
4458,2017.0,4,512,SSD,DDR4,A,"12""",No,345.0
4459,2015.0,32,128,SSD,DDR3,C,"12""",No,595.0
4460,2019.0,16,128,SSD,DDR4,B,"14""",No,585.0
4461,2022.0,16,512,SSD,DDR4,C,"15""",No,615.0
4462,2019.0,16,512,SSD,DDR4,C,"12""",No,495.0
4463,2020.0,16,1024,SSD,DDR4,C,"15""",No,595.0
4464,2019.0,8,256,HDD,DDR4,A,"15""",No,525.0
4465,2022.0,12,128,SSD,DDR4,A,"14""",No,675.0
4466,2020.0,16,1024,SSD,DDR4,C,"12""",No,665.0
4467,2021.0,16,1024,HDD,DDR4,B,"14""",No,695.0
4468,2019.0,4,256,HDD,DDR4,A,"14""",No,375.0
4469,2019.0,8,256,HDD,DDR4,C,"15""",No,465.0
4470,2019.0,8,128,SSD,DDR4,C,"16""",No,495.0
4471,2018.0,6,256,SSD,DDR4,A,"15""",No,405.0
4472,2020.0,4,512,SSD,DDR4,A,"12""",No,315.0
4473,2020.0,32,120,SSD,DDR4,A,"14""",No,1235.0
4474,2019.0,4,256,SSD,DDR4,A,"15""",No,445.0
4475,2020.0,8,128,HDD,DDR4,A,"15""",Yes,485.0
4476,2018.0,8,128,SSD,DDR4,C,"15""",No,525.0
4477,2020.0,4,256,SSD,DDR4,C,"15""",No,385.0
4478,2023.0,4,1024,SSD,DDR4,A,"14""",No,475.0
4479,2019.0,12,512,SSD,DDR4,A,"12""",No,575.0
4480,2017.0,32,256,HDD,DDR4,A,"14""",No,1055.0
4481,2020.0,8,256,SSD,DDR4,A,"14""",Yes,575.0
4482,2020.0,16,256,SSD,DDR4,C,"14""",No,535.0
4483,2020.0,8,256,SSD,DDR4,B,"15""",No,495.0
4484,2022.0,8,120,SSD,DDR4,B,"12""",No,405.0
4485,2020.0,8,120,SSD,DDR4,C,"12""",No,375.0
4486,2018.0,8,128,SSD,DDR4,B,"15""",No,405.0
4487,2016.0,4,1024,HDD,DDR4,C,"12""",No,345.0
4488,2020.0,4,512,SSD,DDR4,C,"14""",No,325.0
4489,2013.0,4,256,SSD,DDR3,C,"15""",No,335.0
4490,2021.0,6,256,SSD,DDR4,,"12""",No,375.0
4491,2022.0,32,128,SSD,DDR4,A,"14""",No,1075.0
4492,2016.0,8,128,HDD,DDR4,C,"15""",No,455.0
4493,2016.0,8,512,HDD,DDR4,C,"14""",No,415.0
4494,2020.0,8,256,HDD,DDR4,C,"14""",No,475.0
4495,2014.0,8,2000,SSD,DDR3,C,"14""",No,445.0
4496,2018.0,8,128,HDD,DDR4,C,"15""",No,385.0
4497,2013.0,4,256,HDD,DDR3,C,"12""",No,195.0
4498,2017.0,4,128,SSD,DDR4,C,"12""",No,235.0
4499,2017.0,8,1024,SSD,DDR4,C,"15""",No,555.0
4500,2017.0,32,256,SSD,DDR4,C,"15""",No,1035.0
4501,2020.0,16,256,HDD,DDR4,C,"14""",No,645.0
4502,2020.0,8,512,SSD,DDR4,C,"12""",No,435.0
4503,2022.0,8,256,SSD,DDR4,A,"15""",No,475.0
4504,2023.0,16,512,SSD,DDR4,A,"14""",No,805.0
4505,2017.0,8,128,SSD,DDR4,C,"14""",No,415.0
4506,2019.0,16,512,SSD,DDR4,A,"15""",No,715.0
4507,2019.0,8,256,SSD,DDR4,A,"15""",No,565.0
4508,2020.0,4,256,SSD,DDR4,C,"15""",No,345.0
4509,2021.0,16,1024,SSD,DDR4,A,"15""",No,765.0
4510,2018.0,8,1024,HDD,DDR4,C,"14""",No,475.0
4511,2016.0,32,1024,SSD,DDR4,A,"15""",No,1445.0
4512,2020.0,8,1024,SSD,DDR4,A,"15""",No,595.0
4513,2019.0,32,512,SSD,DDR4,A,"14""",No,1275.0
4514,2020.0,8,256,SSD,DDR4,C,"16""",No,515.0
4515,2018.0,16,512,SSD,DDR4,C,"15""",No,605.0
4516,2021.0,8,512,SSD,DDR4,A,"14""",No,465.0
4517,2015.0,4,1024,SSD,DDR3,C,"15""",No,345.0
4518,2019.0,8,512,SSD,DDR4,C,"15""",No,455.0
4519,2019.0,16,128,SSD,DDR4,C,"14""",No,735.0
4520,2019.0,16,128,SSD,DDR4,C,"12""",No,585.0
4521,2022.0,4,256,SSD,DDR4,C,"14""",No,365.0
4522,2024.0,4,256,SSD,DDR4,B,"15""",No,405.0
4523,2022.0,8,512,SSD,DDR4,A,"12""",No,525.0
4524,2021.0,8,128,SSD,DDR4,A,"12""",No,525.0
4525,2019.0,4,128,SSD,DDR4,C,"16""",No,375.0
4526,2021.0,8,1024,SSD,DDR4,C,"15""",No,555.0
4527,2022.0,4,512,HDD,DDR4,A,"12""",No,365.0
4528,2022.0,8,128,SSD,DDR4,A,"14""",No,475.0
4529,2014.0,8,1024,HDD,DDR3,C,"12""",No,315.0
4530,2020.0,4,256,SSD,DDR4,A,"15""",No,355.0
4531,2020.0,4,512,SSD,DDR4,A,"14""",No,375.0
4532,2019.0,8,512,SSD,DDR4,C,"12""",No,415.0
4533,2016.0,4,512,HDD,DDR4,C,"15""",No,315.0
4534,2021.0,16,2000,SSD,DDR4,C,"15""",No,715.0
4535,2019.0,6,256,HDD,DDR4,C,"15""",No,395.0
4536,2018.0,16,2000,SSD,DDR4,C,"14""",No,645.0
4537,2017.0,6,120,SSD,DDR4,C,"15""",No,375.0
4538,2019.0,8,512,SSD,DDR4,C,"15""",No,465.0
4539,2019.0,8,256,SSD,DDR4,C,"14""",No,415.0
4540,2015.0,8,128,HDD,DDR3,C,"14""",No,315.0
4541,2016.0,16,120,SSD,DDR4,C,"15""",No,675.0
4542,2018.0,8,2000,SSD,DDR4,C,"15""",No,585.0
4543,2019.0,12,256,SSD,DDR4,C,"14""",No,525.0
4544,2019.0,32,512,HDD,DDR4,A,"16""",No,1045.0
4545,2017.0,32,256,SSD,DDR4,C,"15""",No,985.0
4546,2020.0,8,256,SSD,DDR4,A,"15""",No,525.0
4547,2023.0,32,256,SSD,DDR4,A,"14""",Yes,1205.0
4548,2018.0,8,128,SSD,DDR4,C,"14""",No,495.0
4549,2021.0,8,128,SSD,DDR4,A,"15""",No,415.0
4550,2020.0,32,256,SSD,DDR4,C,"15""",No,1035.0
4551,2021.0,8,512,SSD,DDR4,C,"15""",No,495.0
4552,2016.0,4,256,HDD,DDR4,C,"15""",No,345.0
4553,2018.0,8,128,SSD,DDR4,C,"15""",No,445.0
4554,2015.0,16,256,SSD,DDR3,C,"14""",No,435.0
4555,2021.0,32,128,SSD,DDR4,A,"14""",No,1115.0
4556,2017.0,8,256,SSD,DDR4,C,"14""",No,445.0
4557,2021.0,16,128,HDD,DDR4,A,"12""",No,675.0
4558,2016.0,8,512,HDD,DDR4,C,"14""",No,465.0
4559,2021.0,32,256,SSD,DDR4,B,"14""",No,1225.0
4560,2020.0,8,512,SSD,DDR4,C,"12""",No,355.0
4561,2017.0,4,128,HDD,DDR4,A,"12""",No,265.0
4562,2019.0,8,256,HDD,DDR4,C,"14""",No,375.0
4563,2017.0,32,256,HDD,DDR4,A,"15""",No,1175.0
4564,2021.0,8,1024,SSD,DDR4,A,"15""",Yes,625.0
4565,2020.0,16,256,HDD,DDR4,C,"15""",No,695.0
4566,2018.0,16,512,SSD,DDR4,C,"14""",No,595.0
4567,2019.0,16,512,SSD,DDR4,C,"15""",No,725.0
4568,2019.0,32,512,HDD,DDR4,C,"14""",No,1095.0
4569,2019.0,8,512,SSD,DDR4,C,"15""",No,465.0
4570,2022.0,6,512,SSD,DDR4,C,"15""",No,415.0
4571,2020.0,32,256,SSD,DDR4,C,"14""",No,905.0
4572,2018.0,8,512,SSD,DDR4,C,"14""",No,425.0
4573,2020.0,8,512,SSD,DDR4,A,"15""",No,535.0
4574,2020.0,6,256,SSD,DDR4,C,"14""",No,385.0
4575,2019.0,6,256,SSD,DDR4,C,"15""",No,385.0
4576,2015.0,16,128,HDD,DDR3,C,"15""",No,535.0
4577,2019.0,4,512,SSD,DDR4,C,"14""",No,325.0
4578,2022.0,16,512,SSD,DDR4,A,"16""",No,875.0
4579,2020.0,8,256,SSD,DDR4,C,"12""",No,395.0
4580,2019.0,16,512,SSD,DDR4,C,"12""",No,585.0
4581,2023.0,32,256,SSD,DDR4,A,"14""",No,1215.0
4582,2019.0,32,512,SSD,DDR4,C,"15""",No,1085.0
4583,2018.0,8,512,SSD,DDR4,C,"14""",No,495.0
4584,2021.0,16,128,SSD,DDR4,A,"15""",No,755.0
4585,2022.0,4,256,SSD,DDR4,B,"14""",No,325.0
4586,2016.0,8,256,HDD,DDR4,,"15""",No,505.0
4587,2020.0,6,512,SSD,DDR4,C,"14""",No,385.0
4588,2021.0,16,1024,HDD,DDR4,A,"12""",No,675.0
4589,2022.0,8,120,SSD,DDR4,B,"12""",No,335.0
4590,2017.0,12,2000,HDD,DDR4,C,"12""",No,585.0
4591,2020.0,6,512,SSD,DDR4,A,"12""",No,415.0
4592,2014.0,16,256,HDD,DDR3,C,"15""",No,475.0
4593,2021.0,16,256,SSD,DDR4,A,"15""",Yes,795.0
4594,2019.0,8,128,SSD,DDR4,C,"15""",No,385.0
4595,2021.0,16,256,HDD,DDR4,C,"12""",No,585.0
4596,2019.0,16,256,SSD,DDR4,C,"16""",No,725.0
4597,2017.0,32,120,SSD,DDR4,C,"15""",No,1145.0
4598,2018.0,4,1024,SSD,DDR4,A,"14""",No,525.0
4599,2018.0,4,120,SSD,DDR4,C,"12""",No,275.0
4600,2022.0,4,512,SSD,DDR4,A,"15""",No,395.0
4601,2020.0,16,1024,SSD,DDR4,C,"14""",No,765.0
4602,2022.0,16,256,SSD,DDR4,A,"15""",No,815.0
4603,2018.0,16,128,SSD,DDR4,C,"12""",No,645.0
4604,2020.0,16,256,SSD,DDR4,A,"15""",No,635.0
4605,2019.0,8,128,SSD,DDR4,B,"15""",No,445.0
4606,2021.0,4,512,HDD,DDR4,A,"15""",No,365.0
4607,2022.0,6,256,SSD,DDR4,B,"15""",No,495.0
4608,2019.0,8,256,SSD,DDR4,C,"12""",No,425.0
4609,2019.0,8,512,HDD,DDR4,C,"14""",No,435.0
4610,2018.0,4,512,HDD,DDR4,C,"15""",No,375.0
4611,2017.0,16,256,HDD,DDR4,C,"15""",No,665.0
4612,2020.0,16,512,SSD,DDR4,C,"16""",No,745.0
4613,2019.0,16,256,SSD,DDR4,A,"16""",No,915.0
4614,2013.0,12,512,HDD,DDR3,C,"15""",No,355.0
4615,2020.0,4,256,SSD,DDR4,A,"15""",No,465.0
4616,2021.0,32,1024,SSD,DDR4,B,"15""",No,1085.0
4617,2015.0,32,256,HDD,DDR3,C,"15""",No,775.0
4618,2017.0,32,256,HDD,DDR4,C,"15""",No,875.0
4619,2017.0,12,256,SSD,DDR4,C,"15""",No,565.0
4620,2020.0,16,512,SSD,DDR4,A,"15""",No,655.0
4621,2021.0,32,128,SSD,DDR4,A,"14""",Yes,945.0
4622,2019.0,16,2000,HDD,DDR4,C,"12""",No,675.0
4623,2019.0,8,256,HDD,DDR4,A,"15""",No,535.0
4624,2022.0,32,512,SSD,DDR4,A,"16""",No,1135.0
4625,2020.0,8,512,SSD,DDR4,C,"14""",No,455.0
4626,2018.0,8,512,SSD,DDR4,C,"12""",No,335.0
4627,2017.0,8,512,HDD,DDR4,C,"14""",No,415.0
4628,2017.0,8,512,HDD,DDR4,C,"12""",No,385.0
4629,2020.0,16,256,SSD,DDR4,C,"12""",No,505.0
4630,2015.0,16,512,SSD,DDR3,C,"15""",No,505.0
4631,2019.0,32,256,SSD,DDR4,C,"15""",No,925.0
4632,2021.0,8,2000,SSD,DDR4,C,"14""",No,515.0
4633,2019.0,8,512,SSD,DDR4,C,"12""",No,425.0
4634,2020.0,8,128,SSD,DDR4,C,"12""",No,345.0
4635,2019.0,16,128,SSD,DDR4,C,"16""",No,605.0
4636,2019.0,4,128,SSD,DDR4,C,"14""",No,295.0
4637,2019.0,4,512,SSD,DDR4,C,"14""",No,295.0
4638,2017.0,8,128,HDD,DDR4,C,"15""",No,425.0
4639,2018.0,6,512,SSD,DDR4,C,"12""",No,405.0
4640,2019.0,16,256,HDD,DDR4,C,"12""",No,595.0
4641,2020.0,8,1024,SSD,DDR4,A,"15""",No,615.0
4642,2021.0,32,256,SSD,DDR4,A,"14""",No,955.0
4643,2023.0,4,256,SSD,DDR4,A,"15""",No,385.0
4644,2021.0,32,512,HDD,DDR4,C,"12""",No,955.0
4645,2021.0,16,512,HDD,DDR4,B,"12""",No,565.0
4646,2021.0,32,256,HDD,DDR4,B,"15""",No,1045.0
4647,2021.0,8,256,SSD,DDR4,A,"12""",Yes,435.0
4648,2019.0,8,1024,SSD,DDR4,C,"15""",No,535.0
4649,2020.0,32,2000,SSD,DDR4,C,"14""",No,995.0
4650,2017.0,16,256,HDD,DDR4,C,"15""",No,665.0
4651,2021.0,8,256,SSD,DDR4,C,"14""",No,465.0
4652,2020.0,16,512,SSD,DDR4,C,"15""",No,695.0
4653,2017.0,8,1024,SSD,DDR4,C,"12""",No,435.0
4654,2020.0,8,128,SSD,DDR4,C,"12""",No,335.0
4655,2018.0,16,1024,SSD,DDR4,C,"14""",No,605.0
4656,2019.0,4,512,SSD,DDR4,A,"14""",No,455.0
4657,2020.0,32,2000,SSD,DDR4,C,"15""",No,1165.0
4658,2020.0,4,512,HDD,DDR4,B,"14""",No,345.0
4659,2020.0,8,256,SSD,DDR4,A,"12""",No,425.0
