marketplace_id,source,product_name,brand,category,price,rating,review_count,availability,description,product_url,image_url,scraped_date,processor_extracted,product_id,model_name,processor_name,ram_gb,ssd_gb,hdd_gb,operating_system,graphics,screen_size,resolution,no_of_cores,no_of_threads,spec_score,original_price,processor_family_market,processor_family_manufacturer
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,745.0,Lenovo IdeaPad Gaming 3 15IAH7 82S900RAIN Laptop,12TH GEN CORE I5,16.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,8.0,12.0,74.0,89990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,753.0,Lenovo IdeaPad Slim 3 82RK00EDIN Laptop,12TH GEN CORE I5,8.0,512.0,0.0,Windows,‎Intel UHD Graphics,15.6,1920 x 1080,10.0,12.0,55.0,62390.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,760.0,Lenovo Thinkbook 14 Gen 2 20VD011CIH Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Iris Xe Graphics,14.0,1920 x 1080,4.0,8.0,51.0,70900.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,780.0,Lenovo IdeaPad 3 82RK0064IN Laptop,12TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel UHD Graphics,15.6,1920 x 1080,10.0,12.0,60.0,58099.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,781.0,Lenovo IdeaPad Gaming 3 82K101A4IN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,60.0,63990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,787.0,Lenovo IdeaPad Gaming 3 82K1019AIN Laptop,11TH GEN CORE I5,8.0,256.0,1000.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,4.0,8.0,72.0,64990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,833.0,Lenovo IdeaPad Gaming 3 82K101EEIN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,4.0,8.0,63.0,64990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,834.0,Lenovo ThinkBook 15 20VEA0YNIH Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Integrated Iris Xe,15.6,1920 x 1080,4.0,8.0,63.0,55990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,836.0,Lenovo Thinkbook 14 20VDA0KNIH Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Integrated Graphics,14.0,1920 x 1080,4.0,8.0,53.0,71999.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,866.0,Lenovo IdeaPad Slim 3 82RK0085IN Laptop,12TH GEN CORE I5,16.0,512.0,0.0,Windows,‎Intel Iris Xe Graphics,15.6,1920 x 1080,10.0,12.0,57.0,61490.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,921.0,Lenovo Legion 5 15IMH6 82NL00APIN Gaming Laptop,10TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,6.0,12.0,69.0,73847.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,947.0,Lenovo IdeaPad Gaming 3 15IHU6 82K101A3IN Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050 Graphics,15.6,1920 x 1080,4.0,8.0,71.0,68990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,961.0,Lenovo IdeaPad Gaming 3 82K10199IN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,4.0,8.0,68.0,67000.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,969.0,Lenovo IdeaPad Gaming 3 81Y401ARIN Gaming Laptop,10TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,67.0,63990.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,980.0,Lenovo IdeaPad 3 15ITL05 81X800K9IN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Iris Xe Graphics,15.6,1920 x 1080,4.0,8.0,60.0,60494.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,986.0,Lenovo IdeaPad Slim 3 81X800J1IN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Integrated,15.6,1920 x 1080,4.0,8.0,60.0,53100.0,CORE I5,CORE I5
113,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1349.23,1.0,5,Available,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/143,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,989.0,Lenovo ThinkBook 14 20VDA0TLIH Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel Iris Xe Graphics,14.0,1920 x 1080,4.0,8.0,65.0,69490.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,6.0,Lenovo IdeaPad Gaming 3 82K101ECIN Laptop,11TH GEN CORE I5,8.0,256.0,1000.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,73.0,56700.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,55.0,Lenovo IdeaPad Slim 5 82SF008YIN Laptop,12TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel Iris Xe Graphics,15.6,1920 x 1080,10.0,12.0,66.0,72490.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,60.0,Lenovo IdeaPad Slim 3 82RK0062IN Laptop,12TH GEN CORE I5,8.0,512.0,0.0,Windows,‎Intel Iris Xe Graphics,15.6,1920 x 1080,10.0,12.0,55.0,58490.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,82.0,Lenovo IdeaPad Gaming 3 82K1017WIN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,71.0,52900.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,100.0,Lenovo IdeaPad 3i ‎82RJ005BUS Laptop,12TH GEN CORE I5,8.0,256.0,0.0,Windows,Intel iris Xe Integrated,14.0,1920 x 1080,10.0,12.0,62.0,49990.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,104.0,Lenovo IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,72.0,54990.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,119.0,Lenovo IdeaPad Gaming 3 15IAH7 82S900R6IN Laptop,12TH GEN CORE I5,16.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,8.0,12.0,75.0,80990.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,173.0,Lenovo V15 82KBA01TIH Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Integrated Iris Xe,15.6,1920 x 1080,4.0,8.0,65.0,49490.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,185.0,Lenovo V15 82KBA01KIH Laptop,11TH GEN CORE I5,8.0,512.0,0.0,DOS,Intel Integrated UHD,15.6,1920 x 1080,4.0,8.0,60.0,52500.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,221.0,Lenovo V15 G2-ITL Business Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Integrated UHD,15.6,1920 x 1080,4.0,8.0,56.0,48999.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,222.0,Lenovo IdeaPad Gaming 3 82K1019BIN Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,4.0,8.0,71.0,68989.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,236.0,Lenovo Ideapad Slim 3 82H802KVIN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Iris XE Graphic,15.6,1920 x 1080,4.0,8.0,59.0,55490.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,258.0,Lenovo IdeaPad Gaming 3 82K10198IN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,68.0,54451.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,270.0,Lenovo Yoga Slim 7 Pro 82NC00EWIN Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel Iris Xe Graphics,14.0,2880 x 1800,4.0,8.0,62.0,71990.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,275.0,Lenovo IdeaPad Gaming 3 82K101B7IN Laptop,11TH GEN CORE I5,16.0,256.0,1000.0,Windows,4 GB NVIDIA GeForce RTX 3050,15.6,1920 x 1080,4.0,8.0,72.0,77750.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,351.0,Lenovo IdeaPad 3 15ITL6 82H8014BIN Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Integrated Iris Xe,15.6,1920 x 1080,4.0,8.0,61.0,55850.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,429.0,Lenovo V14 Gen 2 ‎82C40019IX Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Iris Xe Graphics,14.0,1920 x 1080,4.0,8.0,56.0,49999.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,443.0,Lenovo IdeaPad Slim 3 82H802XXIN Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel UHD Graphics,15.6,1920 x 1080,4.0,8.0,63.0,59290.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,463.0,Lenovo ThinkPad E14 Gen 2 20TAS08F00 Laptop,11TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel UHD,14.1,1920 x 1080,4.0,8.0,61.0,76890.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,468.0,Lenovo Thinkpad E14 Gen 2 20TAS0Y800 Laptop,11TH GEN CORE I5,8.0,512.0,0.0,DOS,Intel UHD,14.1,1920 x 1080,4.0,8.0,50.0,72990.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,472.0,Lenovo Thinkpad E14 Gen 2 20TAS0E800 Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel Iris Xe Graphics,14.0,1080 x 1920,4.0,8.0,67.0,77500.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,474.0,Lenovo ‎ThinkPad E14 Gen 4 Laptop,12TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel Iris Xe,14.0,1920 x 1080,10.0,12.0,57.0,74500.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,520.0,Lenovo IdeaPad Gaming 3 82K101E1IN Laptop,11TH GEN CORE I5,8.0,256.0,1000.0,Windows,4 GB NVIDIA GeForce GTX 1650,15.6,1920 x 1080,4.0,8.0,62.0,54950.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,523.0,Lenovo V15 82C500XHIH Laptop,10TH GEN CORE I5,8.0,512.0,0.0,Windows,Intel UHD Graphics,15.6,1920 x 1080,4.0,8.0,53.0,47115.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,524.0,Lenovo IdeaPad 3 15IAU7 82RK0090IN Laptop,12TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel Iris Xe Graphics,15.6,2880 x 1800,10.0,12.0,60.0,63590.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,525.0,Lenovo Thinkpad L14 20X1CTO Laptop,11TH GEN CORE I5,16.0,512.0,0.0,Windows,Intel Iris Xe Graphics,14.0,1920 x 1080,4.0,8.0,67.0,79500.0,CORE I5,CORE I5
114,WebScraper.io,Lenovo ThinkPa...,LENOVO,Laptop,1362.24,2.0,12,Available,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/static/product/144,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,2026-07-16 15:30:30,CORE I5 7200U,529.0,Lenovo IdeaPad Slim 3 82RJ005CIN Laptop,12TH GEN CORE I5,8.0,512.0,0.0,Windows,‎Intel Iris Xe Graphics,14.0,1920 x 1080,10.0,12.0,59.0,59990.0,CORE I5,CORE I5
